Regulators	Fiber	RegulatorSize	FiberSize	Synchronization	numberOfConditions	meanPvalue	MeanCorrelation	MeanRegulatorCorrelation
yvrA; trpD	ytoA; ogt; pgcM; mrpF; nagZ; yfkC; yqzK; yabA; lctP; ylzH; ybbA; citG; cheA	2	13	0	133	0.184831617978658	0.0385629835043254	-0.0117923992788578
	gudB; nupP; yvoE; yjcO; yrzS; yhdR; yqgV; yraM; hutI; yfjP; spoIIE; ytkL; ykfD; nin; sppA	0	15	0	132	0.176757092112489	0.0776719786022	-1
lonA	yopL; ynaG; mrfA; gcvH; yciC; plsY; licC	1	7	0	114	0.132290752847322	0.106816362452118	0.0548435789715792
yqzG; dnaX; leuB	nagZ; yloI; pucL; cspD; yxiD; ykzR; skfG; sat; ypjC; yvcT	3	10	0	129	0.175046751116001	-0.0373272130172586	-0.00274119206241145
rplV; ywaF	rnpA; yvcJ; yybI; fliG; sr1; era; int; cypA; yybC; cssR; yvaV; recQ; gerT; yxkH; yesK; kduD	2	16	0	143	0.200098402157346	0.0353579907060126	0.138150211237271
parE; xkdT	ywdE; dnaK; resB; yjgD; yhaO; frlO; ysmB; ycxC; yoeD; yheD; rplD; pgm; yvnB; ykpC; mmgB; glnH; yvaC; yqaL	2	18	0	85	0.081543943507067	-0.0160461700160375	0.0738648500186576
glnA	pepT; ywhD; ycsN; yrzQ; ytzK; aroK; ganB; ogt; yutI; yhdN; lcfB	1	11	0	110	0.133167346427631	0.112914867734934	-0.161603707778284
	tatCY; pgdS; ydiD; rarA; nupC; ureA; ypbE; ycnD; ytlC; ctpA; dctB; yflB; yoaJ; yfhE; yycO; gltX; bshA; fni; glxB	0	19	0	133	0.184270810661852	0.0149058179462339	-1
	mrnC; efeB; ypmS; pdp; yqxD; yfiY; recD2; bglA; mhqP; yabN; cgeC; yxlC; lexA; rapF; ypbF; ybaF	0	16	0	133	0.170179447818424	0.0190475675346642	-1
sepF	ywhD; fruR; spoIIGA; fabI; fliF; yoaU; amyX; ypeB; ydbD; rpsS; yfkS; ruvB; yflD; usd; ybbJ; yosG; yesU; yybM	1	18	0	83	0.0775948824860907	-0.0398315194932569	-0.015902489886502
infA; yfiG; divIC	yhdJ; dat; ykoT; ywnC; phrI	3	5	0	103	0.122265061553654	0.147286356917793	-0.131760720623841
citR; comGD	ymfK/1; ywaA; cotR; yloS; yrkP; sspL; fabHA; thrD; ywqA; yfmN; ctaD	2	11	0	127	0.162477148678958	-0.0412642977215747	-0.0356295012429235
yobA; katE	rplC; yrkR; xkdP; rpsQ; pps; yisZ; ybcH; yfhO	2	8	0	98	0.104885956111295	0.102134958768618	0.0540188692588089
yxzE; yddI	comX; yuaF; xkdV; appA/1; ydjG; ytaF; snaB; ypuB; sscA; yqbI; drm; hypO; pgdS; yabT; sigB	2	15	0	139	0.19076327553965	-0.0357738240530343	0.0156025459876185
	thiW; minC	0	2	1	68	0.051095988641583	0.986599054479828	-1
	ctaF; yjdI; yxiJ; xynB; sacX; yhfE; yhfP; ydaE; tyrS; yxaK	0	10	0	135	0.177990944125535	0.0191643368646401	-1
yydK; ykvN	bmr; pksA; ydbM; yhxD; yxkH; yoeD; yppC; bceR; yoaG; ykzP; yhgD; dppC; ymaG; yrbF	2	14	0	129	0.169010571960734	-0.0366703916025921	0.112482519917161
yesX	speE; cotJC; prkA; ylaK; yqcK; yfhP; sigD; ypkP; comFB; yobI; sdaAA; sinR; nusG; ykoY; argS; yqkF; fliZ; yorG; mfd; yscB; proI	1	21	0	116	0.149655779739717	-0.00522573942310533	-0.044055506900203
yfhE	yvzJ; yqhY; mtnA; yqxH; pucE; yveG; ytzC; yhdN; sco; yhjG; gltR	1	11	0	80	0.0746572692089061	-0.0217092669102304	0.110441458068611
	mhqD; yfkA; mmgF; yusR; yhcB; spoVG	0	6	0	111	0.126102526140473	0.019957445606489	-1
acpK; conB	leuB; mreC; xkdP; ykfA; ybzH; lytT; lnrK; yjzE; yxeE; rsbRD; ctpB; hfq; yopM; yncD; yndE; ligA	2	16	0	118	0.145221090254966	-0.00907259451479906	0.0636140946349121
	spoVD; ganP; yhaQ; yxkC; ykzI; ykoI; yfiH; yodM; yddQ; ywnC; vpr; yqgY; ydeB	0	13	0	90	0.093903121686156	-0.0265287383029538	-1
yvzF	hxlB; yxeI; rpsR; yqgU; yqjX; pbpD; degU; yybH; yhcI; mecA; ytiB	1	11	0	108	0.125601623330548	0.0962413774157343	0.271346726667304
ung; dacF	ykzL; yrkL; yfjR; ykuT; ykoX; metQ; ydzT/4; cotC; brxA; mccB; spoVAA; yrkI; bcd; yczE; xkdD; ilvC; bofA; cysC; rocR; yqaR	2	20	0	114	0.135652926378325	0.0387865285776044	-0.0338272481485703
	glcD; yhaM; bglS; acoR	0	4	0	97	0.103103321410783	0.394257434226493	-1
ydbC; hxlB; yutE	perR; yqjQ; yhfP; ypbS; ydzH; yoaS; ldcB; mcpB; glcP; yopO; gutR; yuzN; yvyE; pksN; yqfU; ypiA; racE; ppsD; ktrA; liaG; cinA; yraH; snaA	3	23	0	150	0.212495452947393	0.120659263432846	0.316826199713919
	sufU; lplA; yhfT; yxzE; ywkD; ypoC; yoqB; cgeB	0	8	0	133	0.179076819641115	0.136265241950734	-1
ydiD; ydbT; pgi	ykoS; yesY; yueI; flgM; yciB	3	5	0	68	0.0507202010943406	0.118431422119316	0.0590264761946507
yheN; ydgD; ywhC	hutP; yraG; ythB; thiS; gltP; yuiB; yqzL; immR; yoqU; yyaD; ptsH; cdaA; motA; yjcL; pftB; ywzE; bshB1	3	17	0	106	0.125751807502058	-0.0040790486773234	0.0853118361809655
yteT; yabG	gabR; yozF; ybgB; bstG; ywzD; hisG; fpbP; yunG; rny; yurJ; sdpR; ywjC; yqfD; pghC; bcrC; yhcT; patA; lutP; pksC	2	19	0	142	0.19760324440156	-0.00911933665892691	0.0237126039443196
yjcH; serA	yceF; yopS; yqjN; treP; ligB; trpC; nusG; yrhO; ykoN; yotL; liaF; yhfO; fapR; yojO; gltR; yfhB; yozV; mrfA; yhaX; yrdR; yfkJ; spsD	2	22	0	121	0.158718554774361	0.0109908376607029	-0.0773469676097258
xre; ydcO	cotC; yonK; yteT; resE; nagZ; dgk; ylaF; gabD; ywqG; yccF; yjzI; yotL; pksS; ycdG; cotJA; ydeR; ywoD; yozC; pksH; rplC; sufU; yqfX	2	22	0	135	0.180460270251651	-0.0191689758375884	0.0274017968030701
comFA; yjbO; narG	tyrS; gamR; mntC; deaD; thrC; yesE; yqjE	3	7	0	103	0.11936089161906	0.184239062650628	0.0382611251432939
ycgE	bstD; yhaJ; yqjU; desK	1	4	0	89	0.0883984481469392	-0.14352387471751	0.112700229693048
appB; czcO; ydfD	yopD; ynzB; xkdI; ylxF	3	4	0	75	0.0638835937093601	-0.094893350020512	-0.0591088991902362
yfhD; cdd	znuB; rplV; ureB; trpS	2	4	0	51	0.0284796025186383	0.244663942363148	-0.133460075016627
yqkC; ypsA	yrzM; yutG; sdhB; ymdB; yptA; cshB; nhaK; bshB2; ppiB; yqxG; yqbG; yaaA; ycxC; ycbE; ywrK; ydbL; rnmV; ywqJ	2	18	0	131	0.173850489290239	0.0539227454181125	0.0864114590523003
prpE	ytwI; xkdU; ahpA; ywdK; metN; yosR; pstC; ganB; yfnB; tcyB; thiI; ppaC; fliI; csn; panC; pucF; yebD; ykrK; yitG	1	19	0	142	0.195392533831147	0.0732464211805755	0.079375131463027
dacA	ywhA; murAA; yxeB; gerBB; ywqM; ytpA; ydaD; yqeL; mtbP; ctaG; bsaA; ykvZ; sdpC; cgeE; yomE; tsaD; ctaO; xkdB; ykfB; yjcO; bshA; yveF; ylaF	1	23	0	125	0.163788763310858	-0.0095792363542851	-0.0125764903663085
fliL; yclH	narI; epsB; ganB; pyrE	2	4	0	82	0.072372348256137	0.157819926871262	0.152072499594574
accD	patA; ydeR; cccA	1	3	0	150	0.199134498107941	-0.10687716287762	-0.0177430674055004
	ycsD; oppF; ydiM; yflJ; ywjB	0	5	0	126	0.159160721981416	0.130925224033297	-1
yodM	ylnF; ndoAI; sdpR; yczE; yrzE; ftsE; ywoF; ywgB; pabA	1	9	0	104	0.122028273505599	-0.0165792883114158	0.180824637702001
sdhB	ykfB; khtS; rhaB; sspK; ileS; pksD; kapB; ylaD; citA; yybN; yubF; gamA	1	12	0	122	0.159263462456407	-0.0440001567261176	0.0380097301351197
yxeI; tnrA; ydzT/1	phoP; pyrR; ydfE; hemL; yjkA; pksG; yqiI; phrE; yvlD; glcK; yhdR; sigI; ybzG; yhzF; coxA; mreB; ycgA; alsS; yhfT	3	19	0	139	0.186547083033471	-0.00107778291338494	-0.0205631146293529
	yybO; ynzG; ykoI; yraG; nagB; ywrJ; eno; rph; ykvR; ywrE; sspN; fabHB; araD; yxnB; rpsE; minJ; icd; yitC; sda; murB; ykaA	0	21	0	87	0.0825141155600837	-0.0191791752744318	-1
yvbU	ykuI; holA; ypgQ; yjzD	1	4	0	103	0.116562633981877	0.2461041092757	-0.0995467587848024
atpF; yvdD	yhaP; ydiO; yabQ; fliG; hbuT; yflH; atpC; yezC	2	8	0	103	0.118610573151709	0.0854383752900163	0.154198332939876
yusF; yrdN	spsJ; paiA; yunC; ydhE; yorS; yugO; yhcR; bceA; patA; yycD; yoxC; yqbO; yfmI	2	13	0	152	0.22093228196066	0.0282328334579425	0.12498793899366
ahrC	ctaE; remA; ygaC; yqgY; rsoA; yolC; rpsM; bltR; yisY; yusV; sppA; yhcN; mntB; yokL; yvfG; ywtG; mrpD; ydiF	1	18	0	136	0.183334747293643	0.00799566504194244	0.10587035078177
ygaF	sigM; sdpR; sigB; yotG; ribT; aprX; ylyB; yxzF; yneB; thrZ	1	10	0	158	0.223693505813906	-0.00467228865894243	0.0887976033524025
yqxD	yrdC; yetH; ydzT/1; yitP; ycsD; gerBB; yobV; msmE; purF; rbsA; yurI; pheS; xynD; ykoY; yloC; treP; tpi	1	17	0	86	0.0807859699045339	-0.00424544869435007	0.00277173633085735
pyrAB; gabT; rsbW	ydbM; nrnB; degQ; mdr; rhaM; alsR; prsA; rpoY; flhP; yoeC; sspK; rhaR; yyaH; ylaC; yxzL; yjzC; yhbF; tlpA; ganR; ydzO; yerH	3	21	0	129	0.171290312681471	0.0650748026016881	0.0047712911983174
yydJ; nadC	ytpP; ywaA; yheB; yqkB; yitA; yqaJ; xynB; ydzU; yknY; yodU; bstH; ysdB; yfkS; proH	2	14	0	110	0.126866971410739	-0.0248392983758132	0.0227002210191334
bioA	yxiC; phoP; ecsA; yuiF; yrpG; yxiT/1; yotE; bstD; yteJ; ylmH; mleA; coaA; thrC; yxbD; uxuA	1	15	0	116	0.145400918469734	0.0768514928342118	-0.0639980738008455
ydbT	yxzC; pssA	1	2	1	16	6.21504352063255e-05	0.998231625675019	0.168296624559484
dppB; trpS	yxlE; ylmE; ykzH; yfkD; pit; gerQ; cotP; appA/2; spsC; yabN; pbuG; purT; ytpR; ligD; ywcH; fnr; ilvH; ohrR; yqaP; fabF; ypmS; yorG	2	22	0	114	0.143176317588932	-0.0383174183014893	-0.02068997564008
nifS; pyrK	ymfH; coaX; csbA; ydjP; yczH; acoA; albE	2	7	0	145	0.193050774581862	0.10271780039159	-0.162811736581672
nfo; yopV	ywfO; yerD; yhjG; yvdF; sigKC; cah; pcp; yrvJ; oppD; ygzC; ykoL; ywcH; penP; murP; yokL; yjcG; uppP	2	17	0	130	0.186140225845723	0.00414313847083555	-0.0561016808909538
acoA; nadF	yflJ; yfjT; yrdK; trpS; ynzC; mtlA; yhbE; moaB; ypsA; yclK; yhdX; ylmG; gcvT; ykuL; yvdT; yngA; ydaJ; yxaH; tagH; maa; yotC; yeaC	2	22	0	151	0.215533507682059	0.0954909870939453	0.0710962329391694
ndhF; yhjQ	rpsG; kduD; pepT; hemD; yheD; hutP; ycbG; trpS	2	8	0	98	0.118594924966549	0.00294735777551189	-0.0960883888215238
tapA; yoyI	ydbI; yosW; spsD; prkD; ycgJ; ytvI; lrpC; metS; yjcG; ydfB; ldcB; yfjT; hemL; yesE; chaA	2	15	0	150	0.219300918176635	0.0523356987679758	-0.116715586606702
yczC; yqaT; gltX	yomX; yqaB; yodS; sigM; yfhA	3	5	0	128	0.16523440551989	0.016273859772393	0.0723874710149494
	yvaG; yerH; ytzA; secA; bdhA; ythP; pmi; yabN; rhaM; ydfL; yomT; yosU; sirA; bpsA; yraH; ydeD; ysnE; yheA; minD	0	19	0	117	0.1466488241577	0.0377330295531716	-1
parA; yhcB; yuzF	motA; ctsR; pksA; rplGB; csrA; yjlA; feuB; yxxF	3	8	0	145	0.199563185807136	-0.0333434808726601	0.00215428373032008
ydbS; dnaI; tlp	yosU; ylxS; murAA; dnaK; yokI; ybgB; lytF; ycgA; noc; yodF; yefB; yisQ; mhqR; ywoD; ypzA; pstBB	3	16	0	136	0.18043061432949	0.0404292433839434	-0.0237734524586496
yndG; kbaA; ywpE	speA; sacC; ycgF; ycgS; uppP; ykvO; yxzG; lnrJ; ybfP; hemZ; yybL; spoVD; pelB; yxiH; dnaI	3	15	0	118	0.146242979714555	0.0767751029571172	0.106360044451028
yizD; spoVT; ylyA	yqgP; ydzE; yqbF; uvrX; khtU; yhjH; appF; yomK; atpD; yojE; ykfD; ydaN; asnH; yodB; yodT; metP; ykuK; ykuO; sboA; yloI; ycgI; ywrJ	3	22	0	130	0.1657162136995	-0.019796789092774	0.0588324998426044
narK	sbcD; ytxK; sapB; phoP; rpsK	1	5	0	120	0.148994692088442	-0.0196051091288793	0.0802171583867518
yceC; yvaQ	ydhJ; adaA; yloH; yfkH; snaB; purK; fecE; ycxC; yrdQ; yfkQ; yabD; glgD; prfA; sufA; yetL; ygzB; yesN; yosU; yqeF; acpK	2	20	0	130	0.174441286365882	0.046329822272537	0.136749818052075
mrpA; yciB	yomY; ydaM; yitM; braB; yorF; hemX; gpsA; qdoI; yxaM; ldcB; yusG	2	11	0	114	0.13922635011021	-0.020738120526783	0.032104764256636
yfkM	yqaH; remA; rplGB; ywpG; yonF; bkdAB; yorB; ydzW/2; ykhA; ylaM; yubA; ycbK; yjzD; tatCD; yflP; ddl; ydzW/6; yppD; csoR	1	19	0	128	0.166239345382321	0.0518546708371407	0.0563858377689786
opuAB; infB; ydhI	aroD; hbuT; refZ; yozQ; ydaM; arsC; tig; abfA; yteJ; plsC; ylqD; purB; yhzC; yopS; iolB; yitV; lplC; ywbI	3	18	0	102	0.111718112713963	-0.00877426113578486	0.062749678506193
pdxS	aspS; rnc; kapD; yeeK; malK; ywbO; cotU; glpT; fbp; dgcP; hmoB; iolE; ydzT/4; yfhE	1	14	0	124	0.166307886128658	0.0454778889514431	-0.0428440167490794
divIVA	yndM; yfhD; fliM; yqeV; yfkQ; yuiA; yopE; gcvH; yhdT; yodN; thiU; gmuR; ydfF; nrgB; yhfN; yvgL	1	16	0	108	0.127237199471686	-0.032915169418036	-0.0480444341814389
	yueB; yydF; ydzX; rbsC; yvmA; yozW; yqkK; pucC; yhcD; dacA; purB; yhdK; ppiB; mutT; yqeY; etfB; hisJ	0	17	0	118	0.152998339674972	0.0320447184190139	-1
yeeK; rplF; yhfH	rghR; yopX; yjaU; yfkN	3	4	0	106	0.124281874239981	0.150423990361371	-0.144743084127272
queG; yusT; yqfT	yvqJ; ypmS; tagT; spoIIIAC; swrC; med; ybcI; yflL; yqxH; ywjH; yphE; yfjL	3	12	0	89	0.0906322715368551	0.112596936111055	-0.135324938730446
yhzD; yxzJ	yusS; yjcP; yitO; yorD; comGG; ilvB; sigM; lutC; rex; yydC; yjzG	2	11	0	136	0.184391147320087	0.182593421585617	-0.0417922863087977
cssR; dgk	yoqF; bglA; yjbB; yxeB; fruA; yczE; yokI; yrdD/2; yxkF; oxdD; yqcG; yugE	2	12	0	120	0.148201014426924	-0.0194714007924104	0.0981241435135069
yttA	sigB; yhfI; ykuP; capC; lmrA; comP; yisN; yorF; yqcA; ydeS; yyaC; yqaC; yvzF; yvdC	1	14	0	121	0.151592350951209	-0.0130316490652362	0.134855244727447
spo0B; yosV	ydcP; queA; yuiH; yjmC; yozP; comX; cpgA; sigZ; yddM; guaB; ydfM; ykyA	2	12	0	136	0.186836054679716	0.0679939793750081	0.113818063340433
	dacB; yokI; ahrC	0	3	0	61	0.0404788100787349	-0.029316856745643	-1
tagO; yydA; ytvA	yhfQ; nrgB; hisJ; iolI; dltA; fni; yomT; bltD; yjbA; ftsW; ynaC; hxlR; gltA; dnaG; floA	3	15	0	111	0.132545521561499	0.04852633123149	0.181487126231679
galM; ctaG; ycdG	yteT; ypzE; yxeI; pksH; tagG; gamA; lytE; comFC; yqbC; lmrA; ydbK; ymxH; ctsR; sufS; yndG; ytzB; yqjA; pgsA; bstB; hemY; purF; ylxF; ytdA	3	23	0	143	0.202229641585894	-0.00399742927774774	-0.0553318533232982
yqiD; ybcI; ycgQ	tcyL; sigD; braB; iseA; yozW; ywdH; yqaO; hemH; ydeA; yoaD; rocC; bltD; yosA	3	13	0	146	0.194712611381001	0.013586946645308	0.126387494170295
yhdJ	mtlA; yufK; yqbF; gerBA; mcpB; yceJ; sucD; bglC; pheA	1	9	0	112	0.134997559063438	0.0675890144681643	-0.22515525556446
yoxC; yqfG; speB	trxB; yybK; cotM; yvrO; yozD; xkdX; spsK	3	7	0	115	0.138844857991491	0.0326862946493404	0.00569869347904921
	ylxM; yomU; ndhF; ypvA; dapF; ydzJ; yddI; csbC; ywlG; yjmC; ywgB; mntD; fliJ; ssuC; ykkD; ykcC; aroA; yvnB	0	18	0	126	0.159264074361313	0.00316009142774894	-1
leuC; ycnJ; yosB	yhfK; ydjI; glyA; yjaU; queG; yybP; fmt; artP; yqgO; comS; darA; yycO; yqbC	3	13	0	108	0.122761490169711	-0.0514900207838799	-0.038387381137394
	yorY; yorI; ylaE; yyaK; phrF; addB; yesM; sndB; yqeC; yqjU; yozI; ansZ; ylaM; ydgE; yqbA	0	15	0	107	0.12933233409204	-0.0123490223246634	-1
ybcL; yrkO	ddcP; cheV; yhjB; yqfU; cotX; ykvQ; ftsA	2	7	0	103	0.114394399578742	0.061185644404598	-0.0315203520161372
ykkB	yhcT; polA; frlD; yodQ; tig; ykuE; ybfG; ssbB; yoeC; ydcT; yveG; gerBA; yhcG; glgP; yvgT; glcT; ktrB; sufS; pfeT	1	19	0	126	0.171142374516486	0.0335675010183788	-0.176275249535871
glnH; ndoAI	msrA; ywqG; yjoB; adk; yvaG; tagA; spoIISB; azlD; holB; pxpC; mdxF; yxkD; malS; tnrA; rtp; yopH; sbp; yoaV	2	18	0	153	0.216454886387341	-0.0230576545990374	-0.0280869749649666
	ywzC; pel; cotSA; yjzC	0	4	0	109	0.124258455177066	-0.00756266210904033	-1
glyA; yonG	yfiR; cotZ; ykuR	2	3	0	58	0.0337878122280864	-0.232048780707485	0.0965238871592043
	yvaG; yueE; yopJ; cshB; prpE; dtrR; yycA; yorE; yitJ	0	9	0	118	0.142932807817538	0.0308050014449683	-1
trpS; argS; ydzT/4	ypbG; yobB; rapD; ddl; fpbN; yrrT; queC	3	7	0	137	0.179519809175375	0.0565225809342522	0.0409376588385703
ypmS; cgeD	eno; gabP; yuiF; yqjT; spsE	2	5	0	97	0.107570234272804	0.0262231323462828	-0.084675954614294
	ybxH; yacO; hemX; ykuJ; comGF; ycnD; ydhK; rsbRD; yuzA; yfmO; bmrD; yoqR; dgkA; yomP; oppA; yerI; ywzA; fecD; ribA	0	19	0	133	0.17573814895963	0.0254129083182265	-1
dctP; carA	ytpP; yhaX; ynzK; mobA; tuaH; ycnB; ecsB; mhqR; pstBB; ydeQ; ykvZ; yjbI; yoyH; spoIIAB; yodN; yjiA; yjcD; ycsG; yrhO; sdpR; cimH; dctP; yloB	2	23	0	113	0.135971711382532	0.264292857062528	-0.0406583030252548
ypiA	bacA; yugI; yczE; ftsA; yjcL; yonC; cotO; acoA; yxbC; cotY; ypuD; pyrH; trpF; ydfM; yqjT; gerPE; lytC; yqeY; pdhD; xepA; dapA; pftA	1	22	0	115	0.144036597406494	-0.00525263628897058	-0.123903671848593
ribE	ymzC; ecsC; ydaG; yfiI; yesY; aroD; yvbV; yopC; tepA; ytpR; guaA	1	11	0	93	0.100446170734481	-0.0191812491121125	0.0699309953049718
	ykgA; prpE; yqhR; cotC; ywiE; abnA; spsC; yoeD; yrbD	0	9	0	154	0.212514621639878	0.232267187224358	-1
	ydiF; kinA; amyE; rapA; yfjE; fliF; opuBC; cgeC; csfB; bacC; yocS; purC; ykpB; yomT; mcsB; ytnP; xkzB; fer; sdaAB; yeeI; cspB; psdB; pksC	0	23	0	140	0.196916966470706	0.0140559026870054	-1
ycdC; yhcI; yozF	ydzF; rplGB; ybaE; gerBA; secG; spoIVFA; yngK; alr; glpP	3	9	0	57	0.0319736022802057	-0.0474797474495054	-0.0198719102300729
	yhxA; yoaU; skfF; rbsC; ahpT; ycgA; lnrJ; ytpB; acoA; tcyK; yhjD; ypbH; ycbG; ywhC; spoIVCA; liaF; ydgC; nagB; htrB	0	19	0	131	0.173951780734899	0.0596809043089141	-1
yvzB	spsE; yjcR; tlpA; dnaD; yitF; rsiX; yesW; yonO; yqcG; purA; yodA; nupQ; cysH; yozU	1	14	0	99	0.109488942887454	-0.0292439440302148	-0.0273803201629978
hemB; yqaK	stoA; czrA; yybL; ydeG; ytvB; cotT; ydzX; valS; yqbM; yvzE	2	10	0	115	0.146627985879158	0.0177497711454906	0.0151401294593922
	ysmB; xkdT; cspB; mtlA; yxlC; ywrE; ydzQ; pgcA; mecA; ylaG; yolB; ywrK; dprA; ypdA; ypdP	0	15	0	135	0.183364020044159	-0.000170181990693365	-1
yfmR; ypzF	sspO; pnbA; accA; gidB; fur; sacA	2	6	0	112	0.135743814425156	0.017237530267627	-0.059337633313861
narG; gapA; mccB	thiO; cwlD; ytcQ; yfmN; spoVAEB; yxxB; yqcA; ylqD; yesV; comX; yxeB; ydfF; ykoN; yhcU; yqbM; aprE; uppP; mccA; yfiG	3	19	0	102	0.114863605224117	0.0110177527591097	0.0163915281448139
guaA; yomS; yktD	hbs; cheC; yqxG; yhfT; yjlA; yngC; rocB; qcrA; rplS; yqkK; lplB; sigB; nusB; yosQ; comGC	3	15	0	143	0.206493540962632	0.0406550153026817	0.0420956681390124
ykkD; yitH	ykoT; ydfD	2	2	1	30	0.00407661351527772	0.810548901821417	0.00300122168665591
sspG; tcyL; yvzA	ygzC; ysnA; yddQ; grpE; yqbO; yrrI; yerB; ydgG	3	8	0	124	0.161853230406685	-0.0244114915553352	-0.0205052465881044
yotE	yqfW; yhcB; ydgB; galE; mreBH; rocC; ybfK; tagE; ymzD; bstD; tyrA; yusG; dctB; yybB; immA; ybaR; efeU; cotX	1	18	0	162	0.254345510054565	0.0334447783614386	-0.0432664929502924
	yonP; blt; gltP; yneJ; yvrP; bacG; yybJ; ykzV; yqfU; clpC; pyrK; yopP; spmB; yxxF; ybcL	0	15	0	138	0.194576528358169	0.0288895300963188	-1
xpt; yitV	znuB; sdhB; narH; yfmI; ysxE; iolB; thiL; ytcB; ywjH; fadH; yxcE; ytzA; ypwA; yosG; yvrG; ytrC	2	16	0	132	0.177664785543884	0.00886601007891331	0.0313996096337997
yhaH	glcD; yorZ; yoyI; prs; ylmE; sspO; xkdM; artQ; narK; yojO; yjbI; ykzH; xtrA; ycbR; yozI; yrhK; sdaAB; capB; cwlJ; nifZ; yxkH	1	21	0	148	0.214285045047949	0.0410219823567333	0.026311581083395
cysC; ywfA	mecA; argD; ydiR; cydD; atpD; yhgE; yvzI; yobT; queE; ywbD; lipM; ylaN; yhcC	2	13	0	152	0.211029649998989	0.00650090496207689	-0.114203924642483
cspC	csgA; yraN; ypkP; ydcO; mraW; spoVAD; eno; sdhA; ykoY; appA/2; yqjC; yyaE; yjgA; rpsP; yvaO; yqjB; yvyE; cadA; ypdA; ribH	1	20	0	133	0.173730556779374	-0.0056404839876814	-0.00513563486898809
ydzF; ispG	defA; yukC; ysnD; purQ; ydeQ; ysfE; narJ; amhX; yjmB; yrdC; priA; sspN; yvfT; thiS; birA; ybfQ; yonG; dapG	2	18	0	119	0.167669591792314	-0.0223176339132483	0.107125380124678
	epsA; satA; yyzB; ypqA; yaaH; hbuT; sinI; ribD; yteT; yocN; dnaI; yfnE; katX; yoyE	0	14	0	144	0.206341867122989	0.216914449099123	-1
licT	nos; ydhI; yorA; ispE; yosK; yetO; yqkD; glnA; hlpB; ydiL; ydjM; yodR; yhfT; yuaD; yisJ; ytpI; yutK	1	17	0	127	0.16566741037493	0.0392421988966555	-0.0295131693797363
ydgF; yhjE	yflL; yutH; sacA; ykwD; yeeB; mgsR; spoIVA; pucR	2	8	0	113	0.134956790312041	0.00126309587545902	0.0758186059144492
skfE; cadA	yfnC; epsH; ydzO; sat; ykpB; yozZ; rplV; rho; cdaR; mprF; ltaS; yitR; ylbQ; pgm; ybdK; dppB; yfkC; yodQ; yozY	2	19	0	123	0.165577094666345	0.0587494640623793	-0.0333469917015661
	sr1; ylxP; ywdH; yvbK; ybfM; ydbP; yncM; kimA; yrzB; yraD; ylbE; yqiD; azlC; spoIID; spoVR; ybcL	0	16	0	153	0.209056390571163	0.039371332513455	-1
yjzK; swrD	yqaR; ytxJ; glcF; yxjM; bhlA; ybbC; yacC; yteU; fbaA	2	9	0	141	0.206441938291323	-0.0401556985547289	-0.0816092466330143
iolF; yqjQ	bofC; cspR; fabF; yxbF; yuxK; gerD; mrfB; yqgU; yqbS; yhcZ; nth; ylxS	2	12	0	106	0.122519971844495	-0.00421863112576078	0.10088217756997
yybB; sspL	flhF; ylaF; yugI; yclI; gerBC; hisA; sipW; ywoG; tcyA; ytcJ; trmK; ykzK; parC; ytlR	2	14	0	130	0.175226330226534	0.120057581493678	0.0421466966193344
	yoaW; yqbM; ypbS; ycxD	0	4	0	89	0.0881912825926325	-0.143056393041112	-1
yrpG; srfAC; mtnB	yjzK; ppiB; yopZ; hemE; csbB; uxaA; ydzR; yhgD; fbpB; yisI; yonX	3	11	0	120	0.149020609425819	-0.00301184216333396	-0.0366391077807058
	ytbD; ispD; yqxK; ytoI	0	4	0	105	0.120584263931619	0.298709168975021	-1
sigKC	ywjA; yloU; manA; ssuA; ywnJ; yyaL; metC; speD; amj; thrS; lnrJ; ylaK; yvkN; bshB1; cwlD; conD	1	16	0	129	0.166233241228642	-0.00706700056062944	0.00737941477553618
aroE; yoaE	ypuA; yxlF; yodR; pncA; pdxT	2	5	0	66	0.046528578330008	-0.108480137606163	0.148468959587821
	yhaO; comGE	0	2	1	30	0.00412754792801606	0.939594600829778	-1
	ybfA; yddQ; purR; yorT; ytoI; yqfL; rsgI; mrgA; thrZ; ytzB; ribE; rocA; comEB; yonC; pdxS; yxcA; acuB; yobU	0	18	0	147	0.206465063543059	0.113932288891329	-1
yqkB	rplI; gmuR; paiA; yjfB; yutI; yoyC; yocH; ycnD; yhcE; pucM; ydfR; rnjA; fosB; yesF; citM	1	15	0	128	0.166528239953236	0.019829043859888	0.0345715756590667
yngE	rsbRD; ypsC; leuB; yvlC; galT; ytcQ; yycP; ybdZ; hisS; yqjT; phoP; mrfB; yhjR; atpG; hmoA; pksA	1	16	0	96	0.102603535849254	-0.0292397280076928	-0.0784055819419592
pncB; yvlD; tagB	spoIIM; ccpA; menC; yoaR; yjcS; mtlA; yjgA; yugE; cmk; slrR; acoR; ygxB; spoIIIAD; opuBC; ykuN; thiO	3	16	0	110	0.135198313068104	-0.0195026332343028	-0.0224295195646529
yugJ; ezrA	ydcS; leuD; appC; bioA; msmX; rbsB; spsL; ohrR	2	8	0	91	0.0930616180464706	0.159826661657744	-0.242388376439938
